name,description,training_type_original,training_type,equipment,action,body_position,explosiveness,youtube_link,tags,sections,strength,endurance,power,stability,number of training types assigned,metrics,,id
No Hook Grip No Foot Movement Snatch,,,,,,,,https://www.youtube.com/watch?v=WV4aZLU2zEE,['olympic_lift: snatch'],strength 1; strength 2,1,0,0,,1,Reps,1255,5ade33491a4308000fc51d61
No Knee Push-Ups!!,,,,,,,,https://youtube.com/watch?v=1h2TUz2eod4,['basic_exercise: push-ups'],you gon learn today; strength; warm-up / movement prep,1,0,0,,1,Reps,620,58793548b06dc50011d091c0
Non Countermovement Vertical Jump,,,,,,,,https://youtube.com/watch?v=DZG6ufRc4GY,"['basic_exercise: vertical jumps', 'movement direction - axis: vertical', 'basic_functional_movement: jump']",,0,0,0,,0,,733,58af28e5c334cd000fb5c76f
Nordic Curls,,,,,,,,https://youtu.be/FLMU-q3t9ZE?t=19,[],accessory work 2; accessory work; skys out thighs out 1; strength 3; strength 4; accessory work 1,1,0,0,,1,Reps,1601,5c2550cd4f9813000fe95f0d
One Arm Dumbbell Row,,,,dumbbells,,,,,"['equipment: dumbbells', 'equipment: rower']",strength 3; accessory work; strength,1,0,0,,1,Reps,359,57e2fd3a4c6a031dc777e99f
One Arm Kettlebell High Lunge to Lateral Flexion,,,,Kettlebells,,,,,"['equipment: kettlebells', 'movement direction - plane: sagittal', 'movement direction - plane: frontal', 'movement direction - axis: lateral', 'basic_functional_movement: lunge']",,0,0,0,,0,,360,57e2fd3a4c6a031dc777e9a0
One Arm Lateral Cable Raises,,,,,,,,https://youtu.be/FGU9j1P5L-w,"['equipment: cables', 'movement direction - plane: frontal', 'movement direction - axis: lateral']",accessory work; accessory work 1,0,0,0,,0,Reps,1482,5bec39ca928046000fa5205a
One Arm Lead Swim w/Kick Board,,cardiorespiratory,,,swim_freestyle,,,https://youtu.be/BDBVZQlLdoY,['equipment: swimming'],stroke skill focus; cyclic work,0,0,0,,0,Reps; Yards,1912,5d30dc489a661a0023e9e61f
Open Step Reaction Drill,unknown without video,,,,,,,,['basic_functional_movement: step'],,0,0,0,,0,,361,57e2fd3a4c6a031dc777e9a1
Open Stepthrough Catch,,,,,,,,,[],,0,0,0,,0,,362,57e2fd3a4c6a031dc777e9a2
Open/Close Book,,,,,,,,https://youtu.be/thDs_yMzHdg,[],warm-up/movement prep; movement flow; movement prep; mobility; warm-up; movement work; recovery protocol; mobility work; warm-up / movement prep,0,0,0,,0,Reps,1034,59f2dc63145143000f72b9fa
OPPOSITE HAND OPPOSITE FOOT PLANK,,,,,,,,https://youtu.be/vWvXizKr-cM?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,['basic_functional_movement: stabilizer'],accessory work; trunk work,0,0,0,,0,Seconds; Minutes; Time,547,58583b792b2ef8001104bffd
Ostrich Walk,,,,,,,,https://youtu.be/2zXlquD4FZc,['basic_functional_movement: step'],warm-up/movement prep; movement flow; recovery; cool down; warm-up; movement work; down regulation breathing; recovery protocol; flow; stamina 1; loco motion; warm up/movement prep; warm-up / movement prep; warm-up/movement work; stamina; warm up,0,1,0,,1,Reps; Meters; Feet; Seconds,619,58790575b06dc50011d090ad
Outside In Skips,,,,,,,,,[],,0,0,0,,0,,363,57e2fd3a4c6a031dc777e9a3
Overhead Barbell Carry,,,,barbells,,,,https://youtu.be/x4ddJo-v3kI?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['basic_exercise: carry', 'equipment: barbells']",accessory work; strength 1; strength 3; strength & stamina; warm-up; strength 2; strongwoman; stamina option 1; stamina 1; strength; strongman work; stamina,1,1,0,,2,Meters; Feet,56,57e2fd3a4c6a031dc777e856
Overhead Cable Curl,,,,,,,,https://youtu.be/L9GwtjwAM8Y,['equipment: cables'],strength 5,1,0,0,,1,Reps,1822,5ce46d38fce11500125001a6
Overhead Lateral Ball Slam,,,,,,,,https://www.youtube.com/watch?v=zlyMBWW8UvI,"['movement direction - plane: frontal', 'movement direction - axis: lateral']",accessory work 2; accessory work; mixed modal 2; plyometrics; stamina 1; strength; stamina 2; stamina; stamina 3,1,1,1,,3,Reps; Minutes; Time; Seconds,901,597cc78c332cef000f69d326
Overhead Lateral Raise,,,,,,,,https://youtu.be/d81fBrWiZso,"['movement direction - plane: frontal', 'movement direction - axis: lateral']",accessory work,0,0,0,,0,Reps,1929,5d43e83564943400128e2324
Overhead Lunge,,,,,,,,https://youtu.be/9mD8OU5xF2A?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['basic_functional_movement: lunge'],soflete rx'd; soflete performance; warm-up; sky's out thighs out; strength 2; soflete fitness; stamina 1; strength; mobility work; stamina; movement primer; stamina 3,1,1,0,,2,Reps; Time; Meters; Feet,46,57e2fd3a4c6a031dc777e84c
Overhead Med Ball Sit-Up Throw,,,,,,,,https://www.youtube.com/watch?v=3dQDT4qHywM,[],stamina 1; stamina; strength 2,1,1,0,,2,Reps,1351,5b7de057573453000f4ae3ed
Overhead Med Ball Throw,,,,,,,,https://www.youtube.com/watch?v=SjWwAEPvJvU,[],strength 1; plyometrics; mix modal; strength 2; stamina 1; stamina,1,1,1,,3,Reps,1304,5b1845551d38c4000ff00121
Overhead Med Ball Throw & Chase,,,,,,,,https://www.youtube.com/watch?v=vv4pdvOjMUE,[],stamina 1; plyometrics; stamina 2,0,1,1,,2,Reps,1306,5b1d59f9589acb000f2c5090
Overhead Pallof Press,,,,,,,,https://www.youtube.com/watch?v=HEs4Xf7ov3s,[],accessory work; strength 1,1,0,0,,1,Reps,1069,5a0f152b21a0de000fca3c7f
Overhead Reverse Lunge,,,,,,,,https://www.youtube.com/watch?v=JrZvlceLRUo,['basic_functional_movement: lunge'],mobility work,0,0,0,,0,Reps,1053,5a04b7ea4e7ddd000fd344e0
Overhead Sandbag Carry,,,,sandbags,,,,https://youtu.be/L3kw1kC2q_I,"['basic_exercise: carry', 'equipment: sandbags']",stamina,0,1,0,,1,Meters; Feet,1935,5d533a33ebe7d40011c89173
Overhead Sandbag Throw,,,,sandbags,,,,https://www.youtube.com/watch?v=c9aiVdhYbrE,['equipment: sandbags'],accessory work; strength 2; stamina; strength,1,1,0,,2,Reps; Meters,1024,59e8dcc1b0b986000f1b5b26
Overhead Squat with Elevated Heels,,,,,,,,https://youtu.be/PQusw4sionA,['basic_functional_movement: squat'],,0,0,0,,0,,984,59cc4f87546031000fe95b39
Overhead Squats,,,,,,,,https://youtu.be/iuio43bd0hU,['basic_functional_movement: squat'],warm-up / movement primer; strength 1; neuro adaptation; mobility work; bonus work; movement primer; stamina 3; warm-up/movement prep; conditioning option a; open 18.3 prep; stamina 4; conditioning 2; stamina 1; gymnastics; strength; stamina; weightlifting; strength 3; conditioning 3; dynamic warm-up; bonus work- barbell cycling; conditioning; movement flow; warm-up; strength 2; conditioning 1; warm-up / movement prep,1,1,0,,2,Reps; Time,7,57e2fd3a4c6a031dc777e823
Overhead Walking Lunge,,,,,,,,https://www.youtube.com/watch?v=FGwUzt78KOE,['basic_functional_movement: lunge'],conditioning; accessory work; warm-up/movement prep; soflete rx'd; strength 3; soflete performance; warm-up; conditioning 2; soflete fitness; stamina 1; accessory work 1; stamina; movement primer,1,1,0,,2,Reps; Meters; Feet,749,58bb3f2bc7cfd3000f0c260b
Overhead Wall Squat,,,,,,,,https://youtube.com/watch?v=TZANDEEwHHI,['basic_functional_movement: squat'],recovery protocol; dumbbell hammer curls,0,0,0,,0,Reps,624,587e6f1ef8fcd2000f9079d6
Overhead Y Sled Drag,,,,sled,,,,https://www.youtube.com/watch?v=ugf-bmdMgJg,['equipment: sled'],accessory work 2; stamina; strength 2; strongman,1,1,0,,2,Meters; Feet,1941,5d573b1e3980560012f9b2ad
Overhead Yoke Walk,,,,yoke,,,,https://youtu.be/E4P9on25f4U?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['equipment: yoke', 'basic_functional_movement: step']",conditioning; strength 1; strength 2; strength; stamina,1,1,0,,2,Reps; Minutes; Meters; Feet,633,5881029b9f4d4d000f6e06d9
Pallof Press,,,,,,,,https://www.youtube.com/watch?v=_1sePnkvRBc,[],warm-up/movement prep; accessory work; suns out guns out; strength 1; prehab/dynamic warm up; prehab/dynamic warm-up; strength 3; weapons development; trunk work; strength; correctives,1,0,0,,1,Reps,508,5841badbdc2ce90011f93b6d
Pancake Stretch,,,,,,,,https://youtu.be/7_G4DKv8iWI,[],new blank section #4; recovery protocol (sandow 3); cool down; mobility; breathing work; movement work; down regulation breathing; recovery protocol; movement / breathing work; breathing / movement work; down regulation breathing work,0,0,0,,0,Seconds; Reps; Minutes,852,59552412b2347e000f017c88
Parallel Bar Dips,,,,,,,,https://youtu.be/OxlgL72bMns?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['basic_exercise: dips'],sunâ€™s out guns out (accessory work); calisthenics/strength; weight vest pyramid; stength; pt pyramid; stamina 3; strength work; body weight movements; accessory work 2; upper body pt/strength; weight vest workout; stamina 1; gymnastics; giantset; strength; reverse pyramid; bonus work (optional); stamina; accessory work; suns out gun out; suns out guns out; strength 3; stamina option 1; superset; body weight; dip ladder; warm-up; strength 2; accessory work 1; suns out guns out 3; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,364,57e2fd3a4c6a031dc777e9a4
Parallette Bar Depth Push-Up,,,,,,,,https://youtu.be/daUOoKyHC6I?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,['basic_exercise: push-ups'],accessory work; strength 3; weapons development; gymnastics; stamina; stamina 2,1,1,0,,2,Reps,647,58817b639f4d4d000f6e0b89
Parallette Shoot Throughs,,,,,,,,https://youtu.be/_WFVi-nT31g,[],accessory work; gymnastics; assisted work; strength; neuro adaptation; neo adaptation; stamina,1,1,0,,2,Reps,1011,59d3f0c80b81da000ff6af87
Partial Squat with Bottom Pause,,,,,,,,,['basic_functional_movement: squat'],,0,0,0,,0,,365,57e2fd3a4c6a031dc777e9a5
Partial Squat with No Lockout,,,,,,,,,['basic_functional_movement: squat'],,0,0,0,,0,,366,57e2fd3b4c6a031dc777e9a6
Partner Resisted Lateral Step Catch,,,,,,,,,"['movement direction - plane: frontal', 'movement direction - axis: lateral', 'basic_functional_movement: step']",,0,0,0,,0,,367,57e2fd3b4c6a031dc777e9a7
Partner Resisted Plank,,,,,,,,,['basic_functional_movement: stabilizer'],,0,0,0,,0,,368,57e2fd3b4c6a031dc777e9a8
Partner Resisted Static Lunge,,,,,,,,,['basic_functional_movement: lunge'],,0,0,0,,0,,369,57e2fd3b4c6a031dc777e9a9
Passive Bent Arm Hang,,,,,,,,https://www.youtube.com/watch?v=sQSwP934TQk,[],weapons development; strength; strength 2,1,0,0,,1,Time,917,5989cc6e332cef000f6b347a
Passive Rotation w/Dowel,,,,,,,,https://youtu.be/SWgQV89DHA8,"['movement direction - plane: transverse', 'movement direction - axis: rotational']",,0,0,0,,0,,952,59c95b2b514bb0000fa64a85
Pause Jerks,,,,,,,,https://www.youtube.com/watch?v=wIv9MonbjNI,[],strength 2,1,0,0,,1,Reps,1040,59fca51a901d91000f575f09
Pause Squats,,,,,,,,,['basic_functional_movement: squat'],,0,0,0,,0,,370,57e2fd3b4c6a031dc777e9aa
Pec Minor Smash,,,,,,,,https://youtu.be/mghh0eR7Uz4,[],movement flow; mobility; recovery protocol; movemental flow; mobility work,0,0,0,,0,Reps; Minutes; Time,1152,5a889d74ffd2b7000f84ddb4
Pec Stretch on Rings,,,,,,,,https://youtube.com/watch?v=fY4B5UXtQPY,[],recovery protocol; warm-up / movement prep; warm-up; mobility,0,0,0,,0,Seconds,720,58aa15a78d0ef9000f8fa735
Pele's,,,,,,,,,[],,0,0,0,,0,,371,57e2fd3b4c6a031dc777e9ab
Pendlay Rows,,,,,,,,https://youtube.com/watch?v=ZlRrIsoDpKg,[],accessory work; suns out guns out; strength 1; soflete rx'd; soflete performance; strength 3; strength 4; strength 2; soflete fitness; superset; strength; neuro adaptation; mobility work; accessory work 1; stamina,1,1,0,,2,Reps; Minutes,71,57e2fd3a4c6a031dc777e867
Petersen Step-Up,,,,,,,,https://www.youtube.com/watch?v=venxzC5TDfg,"['basic_exercise: step-up', 'basic_functional_movement: step']",accessory work; warm-up / movement prep; strength work; strength 2,1,0,0,,1,Reps,859,595bd6906bdcf5000f760368
Pigeon Pose,,,,,,,,https://youtu.be/9uhstAygutI?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,[],mobility; breathing work; recovery portocol; recovery protocol; recovery work; recovery day; mobility work; recovery protocol (long); warm-up/movement prep; down regulation breathing; mobility (bretzel); mobility (box shoulder wo); recovery; stretch; mobility (pigeon stretch); down regulation breathing work; mobility (forward fold); mobility (long); warm-up; moblity; breathing / movement; pigeon pose; warm-up / movement prep,0,0,0,,0,Seconds; Reps; Minutes; Time,124,57e2fd3a4c6a031dc777e8a2
Pigeon Stretch,,,,,,,,https://youtu.be/0zif5xU53ZI,[],mobility work 3; recovery protocol; mobility work; neuro adaptation,0,0,0,,0,Seconds; Time,958,59c97f003d98d0000fd7fc8f
Pike Handstand Hold,,,,,,,,https://www.youtube.com/watch?v=rA_xFsWUPPU,[],,0,0,0,,0,,1257,5adf514d1a4308000fc54948
Pike Handstand Hold Shoulder Taps,,,,,,,,https://www.youtube.com/watch?v=y1sxGjiUHqc,[],weapons development; stamina,0,1,0,,1,Reps; Time,1258,5adf51921a4308000fc54949
Pillar Hold Alternate Hand Reach,,,,,,,,,[],,0,0,0,,0,,372,57e2fd3b4c6a031dc777e9ac
Pillar to Plank,,,,,,,,https://youtube.com/watch?v=lb8puF-akyY,['basic_functional_movement: stabilizer'],warm-up/movement prep; warm-up / movement prep (raiden 4); movement prep; prehab/dynamic warm up; prehab / dynamic warm-up; prehab/dynamic warm-up; prehab / dynamic warm-up (pillar wo.); warm-up; warm-up / movement prep (iapetus 2); dynamic warm-up; warm up/movement prep; correctives; warm-up / movement prep,0,0,0,,0,Reps,159,57e2fd3a4c6a031dc777e8c8
Pillar to Plank Press Up,,,,,,,,,['basic_functional_movement: stabilizer'],,0,0,0,,0,,373,57e2fd3b4c6a031dc777e9ad
Pistols,,,,,,,,https://www.youtube.com/watch?v=Ued9C0M4xdo,[],movement flow; weapons development; warm-up; conditioning 3; gymnastics; conditioning 1; strength; neuro adaptation; stamina,1,1,0,,2,Reps,625,587f7f0ef8fcd2000f908275
Pitcher Curl with Press,,,,,,,,https://youtu.be/zPQbOVgM5c4,[],strength 4; neuro adaptation,1,0,0,,1,Reps,985,59cc507a3d98d0000fd84674
Planche Lean,,,,,,,,https://www.youtube.com/watch?v=KMCZ6Pjg9_k,[],warm-up/movement prep; accessory work; weapons development; strength 6; bonus work; warm-up / movement prep; stamina,1,1,0,,2,Seconds; Minutes; Time,1142,5a6e21ef37af1b000fe2d478
Plank Band Pull Through,,,,,,,,https://www.youtube.com/watch?v=e_Fken7Upd4,['basic_functional_movement: stabilizer'],accessory work; strength; bonus material,1,0,0,,1,Reps,1352,5b7de4d5193653000f03f195
Plank Hand Step-Ups,,,,,,,,https://youtu.be/ASRCMxAdhcg,"['basic_exercise: step-up', 'basic_functional_movement: step', 'basic_functional_movement: stabilizer']",warm-up/movement prep; warm-up / movement prep,0,0,0,,0,Reps,1749,5ca0dc16cc3ad8000f19b041
Plank Kettlebell Pull Throughs,,,,Kettlebells,,,,https://youtu.be/vf0RhSUapVI,"['equipment: kettlebells', 'basic_functional_movement: stabilizer']",mobility; breathing work; recovery protocol; assisted work; neuro adaptation; core; strength work; accessory work 2; cool down; down regulation breathing; bonus material; trunk work; stamina 1; stamina; accessory work; trunk work 1; movement flow; warm-up; strength 2; movemental flow,1,1,0,,2,Reps; Minutes; Time; Seconds,986,59cc51403d98d0000fd84675
Plank to Downward Dog Cross Toe Taps,,,,,,,,https://www.youtube.com/watch?v=15LQYcp9Zpw,['basic_functional_movement: stabilizer'],warm-up/movement prep; warm-up / movement prep; recovery protocol; warm up/movement prep,0,0,0,,0,Reps,1264,5ae0ba531a4308000fc57ffc
Plank w/ Shoulder Taps,,,,,,,,https://youtu.be/5nAPdCdIVpg,['basic_functional_movement: stabilizer'],warm-up/movement prep; movement flow; conditioning; accessory work; soflete rx'd; soflete performance; warm-up; strength 2; soflete fitness; gymnastics; assisted work; conditioning 1; strength; warm-up / movement prep; stamina,1,1,0,,2,Reps; Time; Seconds,763,58de5c3ab09811000fafa80a
Plank Waves,,,,,,,,https://www.youtube.com/watch?v=XybqEjukzFk,['basic_functional_movement: stabilizer'],accessory work; bonus work (optional); bonus material,0,0,0,,0,Seconds,1388,5b968450f5c3eb000f33d77e
Plantar Smash with Lacrosse Ball,,,,,,,,https://youtu.be/z7Qd6mZw_DY,[],mobility work; recovery protocol; neuro adaptation,0,0,0,,0,Minutes; Time,968,59c9b9bd514bb0000fa6594b
Plate Pinch Carry,,,,,,,,https://youtube.com/watch?v=632G3Wjlq1A,['basic_exercise: carry'],accessory work; strength 1; strength 3; accessory work 3; strength 4; strength; stamina; strongman,1,1,0,,2,Seconds; Meters; Feet,727,58ab01e8950f05000f36a808
Plate Pinch Carry,,,,,,,,https://www.youtube.com/watch?v=RQ_Pwauqits,['basic_exercise: carry'],conditioning; warm-up/movement prep; strength 3; warm-up; accessory work 3; strength 2; stamina 1; warm-up / movement prep; stamina,1,1,0,,2,Seconds; Minutes; Time; Meters,1016,59d67208420ee2000fad2487
Plate Push,,,,,,,,https://youtu.be/aybS6aX3o3k,[],warm-up; stamina,0,1,0,,1,Meters,1212,5abfcea5d4365e000f25eb88
Plate Russian Twist,,,,,,,,https://www.youtube.com/watch?v=kzpdV6gTJlA,[],trunk work; accessory work; trunk work 2,0,0,0,,0,Reps; Time,1448,5be3df8b438d7d000f5f6a95
Plate Sit-Up,,,,,,,,https://youtu.be/y-BkLY8jyuw,[],accessory work; stamina 1; stamina,0,1,0,,1,Reps,1423,5bc58a67e8be83000ffe23e4
Plow Pose,,,,,,,,https://youtu.be/wDMoau3EDC8,[],recovery protocol,0,0,0,,0,Minutes,1369,5b89da6902ed10000fcace92
Plyo Push Ups,,,,,,,,https://youtu.be/a-CcNoKPafQ?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['basic_exercise: push-ups'],strength 1; prehab/dynamic warm up; ploymetrics; warm-up/movement prep; prehab/dynamic warm-up; speciality work; specialty work; stamina; accessory work; suns out guns out; strength 3; plyometrics; plometrics; warm-up; strength 2; warm-up / movement prep; accessory work 1; assistance work; stamina 2,1,1,1,,3,Seconds; Inches; Minutes; Reps; Time,374,57e2fd3b4c6a031dc777e9ae
PNF Adductor Stretch,,,,,,,,https://youtube.com/watch?v=tqtSZziE4-M,['movement direction - plane: frontal'],mobility (ps/te); mobility; warm-up; mobility (internal bs); recovery protocol,0,0,0,,0,Reps; Minutes,133,57e2fd3a4c6a031dc777e8ab
Poor Man's Reverse Hyper,,,,,,,,https://www.youtube.com/watch?v=YW7pMg29SYg,[],recovery protocol; accessory work; cool down; neuro adaptation,0,0,0,,0,Reps,1055,5a050ab6ff5148000f6a3a4d
Posterior Hip Mobilization,,,,,,,,https://www.youtube.com/watch?v=eLWiMUn2nEI,['movement direction - axis: horizontal'],recovery protocol; mobility (phm); moblity; mobility,0,0,0,,0,Minutes; Time,527,584edf977126830011fc99c3
Powell Raise,,,,,,,,https://www.youtube.com/watch?v=_mdImzDNYJo,[],warm-up/movement prep; accessory work; accessory work 2; strength 3; strength 2; warm-up / movement prep; accessory work 1,1,0,0,,1,Reps,1033,59f26a19145143000f72b2f0
Power Clean,,,,,,,,https://youtu.be/QWjFowKtgeQ?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,['olympic_lift: power clean'],strength 1; strength and stamina; stength; bonus work; stamina 3; soflete rx'd; soflete performance; stamina 4; conditioning 2; weightlifting 1; soflete fitness; stamina 1; strength; stamina; weightlifting; accessory work; suns out guns out; strength 3; soflete rx'd/performance; strongman; weightlifting 2; sun's out guns out (accessory work); conditioning; strength 2; stamina 2,1,1,0,,2,Reps; Time; Seconds,18,57e2fd3a4c6a031dc777e82f
Power Clean & Power Jerk,,,,,,,,https://www.youtube.com/watch?v=c-TD6-GESQk,['olympic_lift: power clean'],conditioning; weightlifting 2; strength 1; strength 3; soflete rx'd; soflete performance; strength 2; soflete fitness; stamina 1; strength; stamina 2; bonus work; stamina; stamina 3,1,1,0,,2,Reps; Time,832,593366f8d8d39b000f714849
Power Clean + Hang Power Clean,,,,,,,,https://youtu.be/zRju_hHsEZE,['olympic_lift: power clean'],strength 1; strength,1,0,0,,1,Reps,1836,5cf5753c60e5d3000f267b54
Power Jerk,,,,,,,,https://youtu.be/XtRq5jzUHqE,[],strength 1; strength 3; stamina; strength 2; assistance work; weightlifting,1,1,0,,2,Reps,8,57e2fd3a4c6a031dc777e824
